match_id,player,team,runs,balls_faced,fours,sixes,wickets,overs_bowled,balls_bowled,runs_conceded,catches,run_outs,maiden,stumps,match_outcome,opposition_team,strike_rate,economy,fantasy_points,venue
1239539,Babar Azam,Pakistan,158,142,14,4,0,0,0,0,1,0,0,0,loss,England,111.27,0.0,332,"Edgbaston, Birmingham"
647259,GJ Bailey,Australia,156,114,13,6,0,0,0,0,0,0,0,0,loss,India,136.84,0.0,332,"Vidarbha Cricket Association Stadium, Jamtha"
289110,MS Dhoni,Asia XI,139,98,15,5,0,0,0,0,0,0,0,3,win,Africa XI,141.84,0.0,331,"MA Chidambaram Stadium, Chepauk"
936167,HM Amla,South Africa,154,135,15,5,0,0,0,0,0,0,0,0,win,Sri Lanka,114.07,0.0,330,SuperSport Park
1377777,Asif Khan,United Arab Emirates,151,149,12,6,0,0,0,0,1,0,0,0,win,United States of America,101.34,0.0,329,"Takashinga Sports Club, Highfield, Harare"
1157755,V Kohli,India,157,131,13,4,0,0,0,0,1,0,0,0,loss,West Indies,119.85,0.0,327,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium
1377761,BJ McMullen,Scotland,136,123,14,3,1,5,30,15,2,0,0,0,win,Oman,110.57,3.0,327,Bulawayo Athletic Club
1348648,DP Conway,New Zealand,138,105,12,8,0,0,0,0,3,0,0,0,loss,India,131.43,0.0,326,"Holkar Cricket Stadium, Indore"
1317491,TM Head,Australia,152,135,16,4,0,0,0,0,0,0,0,0,win,England,112.59,0.0,326,Melbourne Cricket Ground
1001375,DA Warner,Australia,156,132,13,4,0,0,0,0,1,0,0,0,win,New Zealand,118.18,0.0,326,Melbourne Cricket Ground
247481,ML Hayden,Australia,158,146,14,4,0,0,0,0,0,0,0,0,win,West Indies,108.22,0.0,324,"Sir Vivian Richards Stadium, North Sound"
1153841,NLTC Perera,Sri Lanka,140,79,8,13,0,7,44,67,0,0,0,0,loss,New Zealand,177.22,9.14,324,Bay Oval
1348646,MG Bracewell,New Zealand,140,88,12,10,0,6,36,43,0,0,0,0,loss,India,159.09,7.17,324,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
903593,RG Sharma,India,150,135,13,6,0,0,0,0,0,0,0,0,loss,South Africa,111.11,0.0,324,Green Park
1322278,TWM Latham,New Zealand,145,109,19,5,0,0,0,0,1,0,0,0,win,India,133.03,0.0,323,"Eden Park, Auckland"
657641,Mohammad Hafeez,Pakistan,140,137,11,3,2,5,30,35,0,0,0,0,win,Sri Lanka,102.19,7.0,322,Sharjah Cricket Stadium
433568,AJ Strauss,England,158,145,18,1,0,0,0,0,0,0,0,0,loss,India,108.97,0.0,322,M Chinnaswamy Stadium
257470,MV Boucher,South Africa,147,68,8,10,0,0,0,0,2,0,0,0,win,Zimbabwe,216.18,0.0,321,Sedgars Park
1122281,V Kohli,India,160,165,12,2,0,0,0,0,2,0,0,0,win,South Africa,96.97,0.0,320,Newlands
913629,JJ Roy,England,162,120,13,3,0,0,0,0,0,0,0,0,win,Sri Lanka,135.0,0.0,320,Kennington Oval
249211,JH Kallis,South Africa,119,160,15,0,3,4,25,3,1,0,2,0,win,India,74.38,0.72,318,Kingsmead
1030223,V Kohli,India,154,135,16,1,0,0,0,0,1,0,0,0,win,New Zealand,114.07,0.0,318,"Punjab Cricket Association Stadium, Mohali"
860269,Mohammad Hafeez,Pakistan,103,97,10,4,3,10,61,40,1,0,1,0,win,Sri Lanka,106.19,3.93,318,Rangiri Dambulla International Stadium
520593,RJ Nicol,New Zealand,146,139,10,6,1,4,24,25,0,0,0,0,win,Zimbabwe,105.04,6.25,317,Cobham Oval (New)
1133002,TP Ura,Papua New Guinea,151,143,11,6,0,0,0,0,0,0,0,0,loss,Ireland,105.59,0.0,317,Harare Sports Club
1388392,Babar Azam,Pakistan,151,134,14,4,0,0,0,0,0,0,0,0,win,Nepal,112.69,0.0,317,Multan Cricket Stadium
1119539,AD Hales,England,147,95,16,5,0,0,0,0,1,0,0,0,win,Australia,154.74,0.0,315,Trent Bridge
430886,V Sehwag,India,146,106,17,6,0,0,0,0,0,0,0,0,win,Sri Lanka,137.74,0.0,314,Madhavrao Scindia Cricket Ground
518966,TM Dilshan,Sri Lanka,160,169,11,3,0,0,0,0,1,0,0,0,loss,India,94.67,0.0,314,Bellerive Oval
518968,DA Warner,Australia,163,159,13,2,0,0,0,0,0,0,0,0,win,Sri Lanka,102.52,0.0,313,"Brisbane Cricket Ground, Woolloongabba"
