match_id,created,city,dates,event_name,match_number,gender,match_type,match_type_number,toss_winner,toss_decision,outcome_winner,outcome_by_runs,outcome_by_wickets,overs,player_of_match,season,teams,venue,total_fours,total_sixes
566944,2013-09-16,Cardiff,2013-09-14,NatWest Series,4.0,male,ODI,3415,England,field,England,,3.0,50,JC Buttler,2013,"England, Australia",Sophia Gardens,43,5
1267679,2021-07-21,Harare,2021-07-20,Bangladesh tour of Zimbabwe,3.0,male,ODI,4308,Bangladesh,field,Bangladesh,,5.0,50,Tamim Iqbal,2021,"Zimbabwe, Bangladesh",Harare Sports Club,47,12
65283,2023-01-15,Durban,2003-03-15,ICC World Cup,,male,ODI,1990,Australia,field,Australia,,5.0,50,AY Karim,2002/03,"Kenya, Australia","Kingsmead, Durban",39,5
401074,2009-11-11,Dominica,2009-07-28,Bangladesh in West Indies ODI Series,2.0,male,ODI,2863,West Indies,bat,Bangladesh,,3.0,50,Shakib Al Hasan,2009,"West Indies, Bangladesh","Windsor Park, Roseau",34,6
1029821,2016-10-12,Mirpur,2016-10-09,England in Bangladesh ODI Series,2.0,male,ODI,3793,England,field,Bangladesh,34.0,,50,Mashrafe Mortaza,2016/17,"Bangladesh, England",Shere Bangla National Stadium,37,4
1377777,2023-07-06,Harare,2023-07-06,ICC Cricket World Cup Qualifier,,male,ODI,4617,United Arab Emirates,bat,United Arab Emirates,1.0,,50,Asif Khan,2023,"United Arab Emirates, United States of America","Takashinga Sports Club, Highfield, Harare",50,15
64884,2021-03-08,Lahore,2004-03-21,India tour of Pakistan,4.0,male,ODI,2116,Pakistan,bat,India,,5.0,50,Inzamam-ul-Haq,2003/04,"Pakistan, India",Gaddafi Stadium,54,6
593985,2013-02-27,Grenada,2013-02-26,Zimbabwe in West Indies ODI Series,3.0,male,ODI,3340,Zimbabwe,bat,West Indies,,5.0,50,DM Bravo,2012/13,"West Indies, Zimbabwe","National Cricket Stadium, St George's",29,7
656433,2015-02-28,,2015-02-26,ICC Cricket World Cup,18.0,male,ODI,3615,Sri Lanka,bat,Sri Lanka,92.0,,50,TM Dilshan,2014/15,"Bangladesh, Sri Lanka",Melbourne Cricket Ground,61,4
489213,2011-04-25,St Lucia,2011-04-23,Pakistan in West Indies ODI Series,1.0,male,ODI,3152,West Indies,bat,Pakistan,,8.0,50,Mohammad Hafeez,2011,"West Indies, Pakistan","Beausejour Stadium, Gros Islet",32,5
903601,2015-11-11,Mumbai,2015-10-25,South Africa in India ODI Series,5.0,male,ODI,3700,South Africa,bat,South Africa,214.0,,50,Q de Kock,2015/16,"India, South Africa",Wankhede Stadium,63,25
433604,2011-04-25,Colombo,2011-03-29,ICC Cricket World Cup,,male,ODI,3146,New Zealand,bat,Sri Lanka,,5.0,50,KC Sangakkara,2010/11,"Sri Lanka, New Zealand",R Premadasa Stadium,43,6
736453,2014-09-06,,2014-09-04,Zimbabwe Triangular Series,6.0,male,ODI,3524,Zimbabwe,field,South Africa,63.0,,50,F du Plessis,2014,"Zimbabwe, South Africa",Harare Sports Club,31,8
1193506,2019-07-31,Colombo,2019-07-31,Bangladesh tour of Sri Lanka,3.0,male,ODI,4195,Sri Lanka,bat,Sri Lanka,122.0,,50,AD Mathews,2019,"Sri Lanka, Bangladesh","R.Premadasa Stadium, Khettarama",45,7
1244024,2021-01-25,Chattogram,2021-01-25,West Indies tour of Bangladesh,3.0,male,ODI,4274,West Indies,field,Bangladesh,120.0,,50,Mushfiqur Rahim,2020/21,"Bangladesh, West Indies",Zahur Ahmed Chowdhury Stadium,27,9
597929,2013-07-12,Trinidad,2013-07-11,West Indies Tri-Nation Series,,male,ODI,3388,India,field,India,,1.0,50,MS Dhoni,2013,"India, Sri Lanka","Queen's Park Oval, Port of Spain",30,6
66204,2021-03-08,London,2004-09-16,ICC Champions Trophy,9.0,male,ODI,2176,Australia,field,Australia,,7.0,50,A Symonds,2004,"New Zealand, Australia",Kennington Oval,45,5
1323294,2022-08-11,Harare,2022-08-10,Bangladesh tour of Zimbabwe,3.0,male,ODI,4443,Zimbabwe,field,Bangladesh,105.0,,50,Afif Hossain,2022,"Bangladesh, Zimbabwe",Harare Sports Club,39,8
743945,2015-06-13,London,2015-06-12,New Zealand in England ODI Series,2.0,male,ODI,3655,New Zealand,bat,New Zealand,13.0,,50,LRPL Taylor,2015,"England, New Zealand",Kennington Oval,74,27
1119548,2020-05-15,Leeds,2018-07-17,India tour of Ireland and England,3.0,male,ODI,4018,England,field,England,,8.0,50,AU Rashid,2018,"India, England",Headingley,56,3
1388211,2023-12-20,Nelson,2023-12-20,Bangladesh tour of New Zealand,2.0,male,ODI,4714,New Zealand,field,New Zealand,,7.0,50,Soumya Sarkar,2023/24,"Bangladesh, New Zealand","Saxton Oval, Nelson",57,9
422629,2009-11-04,Chittagong,2009-11-03,Zimbabwe in Bangladesh ODI Series,4.0,male,ODI,2920,Zimbabwe,bat,Bangladesh,,6.0,50,Nazmul Hossain,2009/10,"Bangladesh, Zimbabwe",Zohur Ahmed Chowdhury Stadium,7,1
1276293,2021-09-06,Al Amarat,2021-09-06,Papua New Guinea v United States of America ODI Series,1.0,male,ODI,4316,Papua New Guinea,bat,United States of America,,7.0,50,SR Taylor,2021,"Papua New Guinea, United States of America",Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),21,10
1187683,2020-02-16,Auckland,2020-02-08,India tour of New Zealand,2.0,male,ODI,4239,India,field,New Zealand,22.0,,50,KA Jamieson,2019/20,"New Zealand, India",Eden Park,50,11
426390,2010-08-22,London,2010-06-30,NatWest Series,4.0,male,ODI,3004,England,field,Australia,78.0,,50,RJ Harris,2010,"England, Australia",Kennington Oval,45,4
1384398,2023-10-10,Dharamsala,2023-10-10,ICC Cricket World Cup,7.0,male,ODI,4664,Bangladesh,field,England,137.0,,50,DJ Malan,2023/24,"England, Bangladesh","Himachal Pradesh Cricket Association Stadium, Dharamsala",58,10
521222,2011-10-25,Kolkata,2011-10-25,England in India ODI Series,5.0,male,ODI,3210,England,field,India,95.0,,50,RA Jadeja,2011/12,"India, England",Eden Gardens,45,7
65644,2021-03-08,Sydney,2004-01-11,VB Series,2.0,male,ODI,2079,Australia,bat,Australia,99.0,,50,BA Williams,2003/04,"Australia, Zimbabwe",Sydney Cricket Ground,20,2
217481,2020-12-11,,2005-08-29,Videocon Triangular Series,3.0,male,ODI,2274,Zimbabwe,field,India,161.0,,50,IK Pathan,2005,"India, Zimbabwe",Harare Sports Club,24,5
1339621,2023-05-03,Karachi,2023-05-03,New Zealand tour of Pakistan,3.0,male,ODI,4573,New Zealand,field,Pakistan,26.0,,50,Imam-ul-Haq,2023,"Pakistan, New Zealand","National Stadium, Karachi",40,8
1168519,2019-07-12,Belfast,2019-07-07,Zimbabwe tour of Netherlands and Ireland,3.0,male,ODI,4189,Zimbabwe,bat,Ireland,,6.0,50,,2019,"Ireland, Zimbabwe","Civil Service Cricket Club, Stormont",44,2
1130737,2020-05-15,Dhaka,2018-01-15,Tri-Nation Tournament in Bangladesh,1.0,male,ODI,3952,Bangladesh,field,Bangladesh,,8.0,50,Shakib Al Hasan,2017/18,"Zimbabwe, Bangladesh","Shere Bangla National Stadium, Mirpur",27,4
221337,2020-12-11,Melbourne,2005-10-09,ICC World XI tour of Australia,3.0,male,ODI,2284,Australia,bat,Australia,156.0,,50,SR Watson,2005/06,"Australia, ICC World XI",Docklands Stadium,36,5
1144499,2019-06-13,Taunton,2019-06-12,World Cup,17.0,male,ODI,4157,Pakistan,field,Australia,41.0,,50,DA Warner,2019,"Australia, Pakistan",The Cooper Associates County Ground,50,13
1373577,2023-12-08,North Sound,2023-12-06,England tour of West Indies,2.0,male,ODI,4707,England,field,England,,6.0,50,SM Curran,2023/24,"West Indies, England","Sir Vivian Richards Stadium, North Sound, Antigua",39,11
415274,2009-09-24,Johannesburg,2009-09-23,ICC Champions Trophy,2.0,male,ODI,2894,West Indies,bat,Pakistan,,5.0,50,Umar Akmal,2009/10,"Pakistan, West Indies",New Wanderers Stadium,31,2
1271628,2021-09-04,Colombo,2021-09-04,South Africa tour of Sri Lanka,2.0,male,ODI,4315,South Africa,bat,South Africa,67.0,,50,JN Malan,2021,"South Africa, Sri Lanka","R Premadasa Stadium, Colombo",30,9
64844,2022-06-20,Dhaka,2003-11-10,England tour of Bangladesh,2.0,male,ODI,2059,Bangladesh,bat,England,,7.0,50,A Flintoff,2003/04,"Bangladesh, England","Bangabandhu National Stadium, Dhaka",30,5
1277085,2022-01-11,Kingston,2022-01-08,Ireland tour of United States of America and West Indies,1.0,male,ODI,4339,Ireland,field,West Indies,24.0,,50,SSJ Brooks,2021/22,"West Indies, Ireland","Sabina Park, Kingston, Jamaica",44,15
226364,2020-12-11,Auckland,2005-12-03,Australia tour of New Zealand,1.0,male,ODI,2301,New Zealand,field,Australia,147.0,,50,B Lee,2005/06,"Australia, New Zealand",Eden Park,28,8
249239,2015-10-03,Brisbane,2007-02-06,Commonwealth Bank Series,12.0,male,ODI,2510,England,bat,England,14.0,,50,PD Collingwood,2006/07,"England, New Zealand","Brisbane Cricket Ground, Woolloongabba",47,1
1433381,2024-12-19,Basseterre,2024-12-10,Bangladesh tour of West Indies,2.0,male,ODI,4814,West Indies,field,West Indies,,7.0,50,JNT Seales,2024/25,"Bangladesh, West Indies","Warner Park, Basseterre, St Kitts",36,19
1451817,2024-10-20,Kandy,2024-10-20,West Indies tour of Sri Lanka,1.0,male,ODI,4783,West Indies,bat,Sri Lanka,,5.0,50,KIC Asalanka,2024/25,"West Indies, Sri Lanka",Pallekele International Cricket Stadium,38,10
1450705,2024-11-01,Dallas,2024-10-31,ICC Men's Cricket World Cup League 2,40.0,male,ODI,4789,United States of America,field,Scotland,71.0,,50,BJ McMullen,2024/25,"Scotland, United States of America","Grand Prairie Stadium, Dallas",46,15
433595,2011-04-25,Kolkata,2011-03-18,ICC Cricket World Cup,37.0,male,ODI,3136,Ireland,field,Ireland,,6.0,50,PR Stirling,2010/11,"Ireland, Netherlands",Eden Gardens,70,10
995457,2016-08-31,Colombo,2016-08-21,Australia in Sri Lanka ODI Series,1.0,male,ODI,3768,Australia,field,Australia,,3.0,50,JP Faulkner,2016,"Sri Lanka, Australia",R Premadasa Stadium,32,2
1377758,2023-06-26,Harare,2023-06-24,ICC Cricket World Cup Qualifier,13.0,male,ODI,4597,West Indies,field,Zimbabwe,35.0,,50,Sikandar Raza,2023,"Zimbabwe, West Indies",Harare Sports Club,45,10
64901,2021-03-08,Harare,2004-05-29,Australia tour of Zimbabwe,3.0,male,ODI,2133,Australia,field,Australia,,8.0,50,JN Gillespie,2004,"Zimbabwe, Australia",Harare Sports Club,48,4
441829,2010-03-27,Ahmedabad,2010-02-27,South Africa in India ODI Series,3.0,male,ODI,2963,South Africa,bat,South Africa,90.0,,50,AB de Villiers,2009/10,"India, South Africa","Sardar Patel Stadium, Motera",52,16
885959,2015-07-16,,2015-07-10,India in Zimbabwe ODI Series,1.0,male,ODI,3662,Zimbabwe,field,India,4.0,,50,AT Rayudu,2015,"Zimbabwe, India",Harare Sports Club,47,5
1020013,2017-01-31,Auckland,2017-01-30,Chappell-Hadlee Trophy,1.0,male,ODI,3829,Australia,field,New Zealand,6.0,,50,MP Stoinis,2016/17,"New Zealand, Australia",Eden Park,47,16
1144525,2019-07-12,London,2019-07-05,World Cup,43.0,male,ODI,4186,Pakistan,bat,Pakistan,94.0,,50,Shaheen Shah Afridi,2019,"Bangladesh, Pakistan",Lord's,51,3
350045,2009-09-10,Southampton,2009-09-09,NatWest Series,3.0,male,ODI,2885,England,bat,Australia,,6.0,50,CL White,2009,"England, Australia",The Rose Bowl,34,3
1456444,2024-11-21,Kandy,2024-11-17,New Zealand tour of Sri Lanka,2.0,male,ODI,4808,Sri Lanka,field,Sri Lanka,,3.0,50,BKG Mendis,2024/25,"New Zealand, Sri Lanka",Pallekele International Cricket Stadium,38,4
433583,2011-04-25,,2011-03-10,ICC Cricket World Cup,26.0,male,ODI,3125,Zimbabwe,field,Sri Lanka,139.0,,50,TM Dilshan,2010/11,"Sri Lanka, Zimbabwe",Pallekele International Cricket Stadium,54,2
450107,2013-03-02,Belfast,2010-07-16,Bangladesh in Ireland ODI Series,2.0,male,ODI,3028,Ireland,bat,Bangladesh,,6.0,50,Shafiul Islam,2010,"Ireland, Bangladesh","Civil Service Cricket Club, Stormont",36,2
64852,2022-06-20,Harare,2003-11-30,West Indies tour of Zimbabwe,5.0,male,ODI,2070,Zimbabwe,bat,West Indies,,8.0,50,CH Gayle,2003/04,"Zimbabwe, West Indies",Harare Sports Club,42,6
64917,2020-12-05,Dhaka,2004-12-27,India tour of Bangladesh,3.0,male,ODI,2202,India,bat,India,91.0,,50,V Sehwag,2004/05,"India, Bangladesh",Bangabandhu National Stadium,56,12
300437,2015-08-31,Wellington,2008-02-09,England in New Zealand ODI Series,1.0,male,ODI,2674,England,bat,New Zealand,,6.0,50,SB Styris,2007/08,"New Zealand, England",Westpac Stadium,22,3
483126,2011-08-26,Dublin,2011-08-25,,,male,ODI,3185,Ireland,field,England,11.0,,50,EJG Morgan,2011,"Ireland, England",Clontarf Cricket Club Ground,29,7
378755,2013-03-05,Mirpur,2009-01-14,Tri-Nation Tournament in Bangladesh,3.0,male,ODI,2793,Bangladesh,field,Bangladesh,,5.0,50,Shakib Al Hasan,2008/09,"Bangladesh, Sri Lanka",Shere Bangla National Stadium,25,4
65255,2023-01-15,Cape Town,2003-02-22,ICC World Cup,23.0,male,ODI,1962,England,bat,England,112.0,,50,JM Anderson,2002/03,"England, Pakistan","Newlands, Cape Town",33,6
800477,2016-02-21,Cape Town,2016-02-14,England in South Africa ODI Series,5.0,male,ODI,3738,South Africa,field,South Africa,,5.0,50,AB de Villiers,2015/16,"South Africa, England",Newlands,44,6
1457469,2024-11-11,Al Amarat,2024-11-11,ICC Men's Cricket World Cup League 2,48.0,male,ODI,4805,Netherlands,field,Oman,1.0,,50,Aamir Kaleem,2024/25,"Oman, Netherlands",Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),23,6
531633,2012-07-08,,2012-02-18,Pakistan v England ODI Series,3.0,male,ODI,3243,Pakistan,bat,England,,9.0,50,KP Pietersen,2011/12,"England, Pakistan",Dubai International Cricket Stadium,33,7
66357,2023-01-13,Dambulla,2003-05-10,Bank Alfalah Cup,1.0,male,ODI,2008,Sri Lanka,field,Pakistan,79.0,,50,Mohammad Hafeez,2003,"Pakistan, Sri Lanka",Rangiri Dambulla International Stadium,18,2
736445,2014-09-03,,2014-08-27,Zimbabwe Triangular Series,2.0,male,ODI,3516,South Africa,field,South Africa,,7.0,50,AB de Villiers,2014,"Australia, South Africa",Harare Sports Club,55,11
1384418,2023-10-28,Dharamsala,2023-10-28,ICC Cricket World Cup,27.0,male,ODI,4684,New Zealand,field,Australia,5.0,,50,TM Head,2023/24,"Australia, New Zealand","Himachal Pradesh Cricket Association Stadium, Dharamsala",65,32
656425,2015-02-28,Christchurch,2015-02-23,ICC Cricket World Cup,14.0,male,ODI,3611,Scotland,field,England,119.0,,50,MM Ali,2014/15,"England, Scotland",Hagley Oval,44,7
932849,2016-06-04,Guyana,2016-06-03,West Indies Tri-Nation Series,1.0,male,ODI,3739,South Africa,bat,West Indies,,4.0,50,SP Narine,2016,"West Indies, South Africa",Providence Stadium,19,6
668961,2013-11-11,Hambantota,2013-11-10,New Zealand in Sri Lanka ODI Series,1.0,male,ODI,3432,New Zealand,field,,,,50,,2013/14,"Sri Lanka, New Zealand","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",31,4
296915,2015-08-22,Nottingham,2008-08-26,NatWest Series,2.0,male,ODI,2754,South Africa,bat,England,,10.0,50,SCJ Broad,2008,"England, South Africa",Trent Bridge,22,1
476598,2010-11-16,Mirpur,2010-10-11,New Zealand in Bangladesh ODI Series,3.0,male,ODI,3054,Bangladesh,field,Bangladesh,,7.0,50,Suhrawadi Shuvo,2010/11,"Bangladesh, New Zealand",Shere Bangla National Stadium,28,9
293078,2015-09-15,Belfast,2007-07-01,Future Cup,3.0,male,ODI,2595,India,field,India,,6.0,50,Yuvraj Singh,2007,"India, South Africa","Civil Service Cricket Club, Stormont",29,5
1302619,2022-03-09,Dubai,2022-03-09,ICC Men's Cricket World Cup League 2,63.0,male,ODI,4363,Oman,bat,Oman,8.0,,50,Khawar Ali,2021/22,"Oman, United Arab Emirates","ICC Academy, Dubai",37,3
659553,2013-09-02,,2013-08-31,Pakistan in Zimbabwe ODI Series,3.0,male,ODI,3408,Zimbabwe,field,Pakistan,108.0,,50,Misbah-ul-Haq,2013,"Zimbabwe, Pakistan",Harare Sports Club,34,2
564782,2012-07-24,Hambantota,2012-07-24,India in Sri Lanka ODI Series,2.0,male,ODI,3292,India,bat,Sri Lanka,,9.0,50,NLTC Perera,2012,"Sri Lanka, India","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",25,0
65652,2021-03-08,Melbourne,2004-01-29,VB Series,10.0,male,ODI,2091,Zimbabwe,field,,,,50,,2003/04,"Australia, Zimbabwe",Melbourne Cricket Ground,22,5
446968,2011-02-06,Perth,2011-02-06,England in Australia ODI Series,7.0,male,ODI,3098,Australia,bat,Australia,57.0,,50,AC Voges,2010/11,"Australia, England",Western Australia Cricket Association Ground,32,4
1281446,2022-06-22,Amstelveen,2022-06-22,England tour of Netherlands,3.0,male,ODI,4417,England,field,England,,8.0,50,JJ Roy,2022,"Netherlands, England","VRA Ground, Amstelveen",48,5
562441,2012-07-08,Colombo,2012-06-13,Pakistan in Sri Lanka ODI Series,3.0,male,ODI,3274,Pakistan,bat,,,,50,,2012,"Sri Lanka, Pakistan",R Premadasa Stadium,1,0
1144159,2020-04-06,Johannesburg,2019-01-27,Pakistan tour of South Africa,4.0,male,ODI,4087,Pakistan,field,Pakistan,,8.0,50,Usman Shinwari,2018/19,"South Africa, Pakistan",The Wanderers Stadium,32,2
1233461,2020-10-30,,2020-10-30,Zimbabwe tour of Pakistan,1.0,male,ODI,4262,Pakistan,bat,Pakistan,26.0,,50,BRM Taylor,2020/21,"Pakistan, Zimbabwe",Rawalpindi Cricket Stadium,56,8
1144509,2019-06-21,Leeds,2019-06-21,World Cup,27.0,male,ODI,4168,Sri Lanka,bat,Sri Lanka,20.0,,50,SL Malinga,2019,"England, Sri Lanka",Headingley,30,8
323951,2015-08-30,Mirpur,2008-03-14,South Africa in Bangladesh ODI Series,3.0,male,ODI,2692,Bangladesh,bat,South Africa,,7.0,50,JA Morkel,2007/08,"Bangladesh, South Africa",Shere Bangla National Stadium,27,3
1341980,2022-12-10,Windhoek,2022-12-08,ICC Men's Cricket World Cup League 2,120.0,male,ODI,4498,Nepal,bat,Scotland,,8.0,50,CM McBride,2022/23,"Nepal, Scotland","United Cricket Club Ground, Windhoek",28,4
1311737,2022-08-22,Rotterdam,2022-08-16,Pakistan tour of Netherlands,1.0,male,ODI,4448,Pakistan,bat,Pakistan,16.0,,50,Fakhar Zaman,2022,"Pakistan, Netherlands","Hazelaarweg, Rotterdam",47,9
1169332,2019-10-19,Edinburgh,2019-05-21,Sri Lanka tour of England and Scotland,2.0,male,ODI,4142,Scotland,field,Sri Lanka,35.0,,50,N Pradeep,2019,"Scotland, Sri Lanka","Grange Cricket Club, Raeburn Place",40,15
319143,2015-08-24,St Vincent,2008-06-24,Australia in West Indies ODI Series,1.0,male,ODI,2713,West Indies,field,Australia,84.0,,50,SE Marsh,2008,"West Indies, Australia","Arnos Vale Ground, Kingstown",32,5
225437,2020-12-11,Vadodara,2005-11-12,Sri Lanka tour of India,7.0,male,ODI,2296,Sri Lanka,bat,India,,5.0,50,IK Pathan,2005/06,"Sri Lanka, India",Reliance Stadium,53,7
352668,2013-03-03,Barbados,2009-03-29,England in West Indies ODI Series,4.0,male,ODI,2829,England,field,England,,9.0,50,AJ Strauss,2008/09,"West Indies, England","Kensington Oval, Bridgetown",30,10
1104481,2017-07-10,Hambantota,2017-07-08,Zimbabwe in Sri Lanka ODI Series,4.0,male,ODI,3903,Sri Lanka,bat,Zimbabwe,,4.0,50,CR Ervine,2017,"Sri Lanka, Zimbabwe","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",46,6
64891,2021-03-08,Harare,2004-04-27,Sri Lanka tour of Zimbabwe,4.0,male,ODI,2123,Zimbabwe,field,Sri Lanka,72.0,,50,UDU Chandana,2004,"Sri Lanka, Zimbabwe",Harare Sports Club,30,2
386533,2013-03-04,Colombo,2009-02-05,India in Sri Lanka ODI Series,4.0,male,ODI,2815,India,bat,India,67.0,,50,G Gambhir,2008/09,"Sri Lanka, India",R Premadasa Stadium,44,8
65279,2023-01-15,Gqeberha,2003-03-11,ICC World Cup,,male,ODI,1986,New Zealand,field,Australia,96.0,,50,SE Bond,2002/03,"Australia, New Zealand","St George's Park, Port Elizabeth",28,5
1377762,2023-06-26,Harare,2023-06-26,ICC Cricket World Cup Qualifier,17.0,male,ODI,4601,United States of America,field,Zimbabwe,304.0,,50,SC Williams,2023,"Zimbabwe, United States of America",Harare Sports Club,47,15
264068,2015-10-15,Bogra,2006-12-03,Zimbabwe in Bangladesh ODI Series,2.0,male,ODI,2457,Bangladesh,field,Bangladesh,,6.0,50,SC Williams,2006/07,"Bangladesh, Zimbabwe",Shaheed Chandu Stadium,40,3
518964,2012-07-08,Hobart,2012-02-24,Commonwealth Bank Series,9.0,male,ODI,3248,Australia,bat,Sri Lanka,,3.0,50,DPMD Jayawardene,2011/12,"Australia, Sri Lanka",Bellerive Oval,39,10
1450695,2024-09-26,Windhoek,2024-09-26,ICC Men's Cricket World Cup League 2,35.0,male,ODI,4776,Namibia,field,Namibia,,8.0,50,M van Lingen,2024,"United Arab Emirates, Namibia","Wanderers Cricket Ground, Windhoek",48,10
636160,2014-01-18,Brisbane,2014-01-17,England in Australia ODI Series,2.0,male,ODI,3455,England,bat,Australia,,1.0,50,JP Faulkner,2013/14,"Australia, England","Brisbane Cricket Ground, Woolloongabba",40,14
902641,2015-11-12,Abu Dhabi,2015-11-11,Pakistan v England ODI Series,1.0,male,ODI,3707,England,bat,Pakistan,,6.0,50,Mohammad Hafeez,2015/16,"England, Pakistan",Sheikh Zayed Stadium,35,7
667641,2014-01-19,Napier,2014-01-19,India in New Zealand ODI Series,1.0,male,ODI,3456,India,field,New Zealand,24.0,,50,CJ Anderson,2013/14,"New Zealand, India",McLean Park,41,12
214852,2020-12-05,,2005-08-02,Indian Oil Cup,3.0,male,ODI,2264,Sri Lanka,bat,Sri Lanka,50.0,,50,MF Maharoof,2005,"Sri Lanka, West Indies",Rangiri Dambulla International Stadium,43,3
1275256,2021-09-26,Al Amarat,2021-09-26,ICC Men's Cricket World Cup League 2,44.0,male,ODI,4331,Papua New Guinea,field,Oman,110.0,,50,Zeeshan Maqsood,2021,"Oman, Papua New Guinea",Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),30,5
238194,2016-06-19,Indore,2006-04-15,England in India ODI Series,7.0,male,ODI,2362,India,field,India,,7.0,50,S Sreesanth,2005/06,"India, England",Maharani Usharaje Trust Cricket Ground,60,7
247499,2015-09-27,Grenada,2007-04-16,ICC World Cup,43.0,male,ODI,2573,Sri Lanka,bat,Australia,,7.0,50,NW Bracken,2006/07,"Australia, Sri Lanka","National Cricket Stadium, St George's",39,8
1115802,2020-05-09,Wellington,2018-01-06,Pakistan tour of New Zealand,1.0,male,ODI,3946,Pakistan,field,New Zealand,61.0,,50,KS Williamson,2017/18,"New Zealand, Pakistan",Basin Reserve,41,10
1384434,2023-11-11,Pune,2023-11-11,ICC Cricket World Cup,43.0,male,ODI,4700,Australia,field,Australia,,8.0,50,MR Marsh,2023/24,"Bangladesh, Australia","Maharashtra Cricket Association Stadium, Pune",56,16
656409,2015-02-21,Dunedin,2015-02-17,ICC Cricket World Cup,6.0,male,ODI,3604,New Zealand,field,New Zealand,,3.0,50,TA Boult,2014/15,"New Zealand, Scotland",University Oval,37,2
932865,2016-06-25,Barbados,2016-06-24,West Indies Tri-Nation Series,9.0,male,ODI,3754,South Africa,field,West Indies,100.0,,50,DM Bravo,2016,"West Indies, South Africa","Kensington Oval, Bridgetown",50,9
473923,2011-01-23,Wellington,2011-01-22,Pakistan in New Zealand ODI Series,1.0,male,ODI,3085,Pakistan,bat,New Zealand,,9.0,50,TG Southee,2010/11,"New Zealand, Pakistan",Westpac Stadium,20,4
